DMR_ID;CA;ECO;T_DEM_LIB_CLIENT;DATE_DECISION;RESULTAT_SIMPLIFIE;SUITE_DONNEE_SIMPLIFIEE
18057682;1050;3000;CNIT Médical;27-05-2021;NEGATIF;Pas Appel
18058214;5225,83;22721;TJ;21-04-2022;POSITIF;Pas Appel
18061010;206802,75;827211;TJ Médical;23-11-2021;NEGATIF;Pas Appel
18063105;15369,02;45203;TJ;12-03-2021;NEGATIF;Pas Appel
18063358;20057,25;80229;CA Médical;01-06-2022;NEGATIF;Pas Appel
18064158;13951,77;66437;CA;19-04-2021;POSITIF;Pas Appel
18065526;4963,75;19855;TJ;02-06-2021;POSITIF;Pas Appel
18069597;8067,6;44820;TJ;08-01-2021;NEGATIF;Pas Appel
18071757;12311,6;61558;TJ;04-03-2021;NEGATIF;Pas Appel
18072738;100800;420000;TJ;27-05-2021;NEGATIF;Pas Appel
18073336;13336,1;70190;TJ;17-12-2021;NEGATIF;Pas Appel
18074432;6258,33;48141;CRA;28-01-2021;NEGATIF;Pas Appel
18075260;6871,2;14315;TJ;04-07-2022;POSITIF;Pas Appel
18075762;2303,25;9213;CRA;01-01-2021;POSITIF;Pas Appel
18075808;7167,15;26545;TJ;29-03-2022;POSITIF;Pas Appel
18080493;13509,97;58739;TJ Médical;23-03-2021;POSITIF;Pas Appel
18080604;20994,75;59985;TJ Médical;20-08-2021;NEGATIF;Pas Appel
18080745;2277;9900;CRA;29-11-2021;NEGATIF;Pas Appel
18080754;0;0;TJ Médical;12-04-2021;NEGATIF;Pas Appel
18081086;0;0;TJ Médical;12-04-2021;POSITIF;Pas Appel
18082575;9943,56;45198;TJ;01-04-2021;NEGATIF;Pas Appel
18084674;1849,92;11562;TJ;28-01-2021;NEGATIF;Pas Appel
18084883;10000;40000;CA Tarification;05-03-2021;NEGATIF;Pas Appel
18085381;11427,5;45710;TJ Médical;26-10-2021;NEGATIF;Pas Appel
18086313;2088,45;9945;TJ;05-03-2021;NEGATIF;Pas Appel
18088201;19934,82;110749;CA Médical;23-04-2021;POSITIF;Pas Appel
18089221;0;0;TJ;06-05-2021;POSITIF;Pas Appel
18089736;9434,83;41021;TJ;05-07-2021;NEGATIF;Pas Appel
18090337;10796,76;59982;TJ;08-01-2021;NEGATIF;Pas Appel
18091298;9000;36000;CA;01-06-2022;POSITIF;Pas Appel
18091463;8907,8;40490;CA;26-10-2021;NEGATIF;Pas Appel
18092910;;;TJ Médical;15-01-2021;POSITIF;Pas Appel
18095164;53134;212536;TJ;26-01-2021;NEGATIF;Pas Appel
18095971;26105,45;74587;CMRA;30-11-2021;NEGATIF;Pas Appel
18096868;495,44;2252;TJ;26-01-2021;POSITIF;Pas Appel
18096939;31462,83;101493;TJ;26-01-2022;POSITIF;Pas Appel
18097046;;;TJ;22-03-2021;NEGATIF;Pas Appel
18097244;8050,77;38337;TJ;03-11-2021;POSITIF;Pas Appel
18098949;6436;40225;TJ;12-10-2021;POSITIF;Pas Appel
18099146;2352,56;8402;CRA;18-05-2021;NEGATIF;Pas Appel
18099372;228571,28;816326;CRA;04-03-2021;POSITIF;Pas Appel
18099664;10306,5;41226;CA Médical;31-01-2022;NEGATIF;Pas Appel
18103691;36126,72;129024;CA;20-05-2022;NEGATIF;Pas Appel
18105466;10638,32;48356;TJ;21-12-2021;POSITIF;Pas Appel
18105919;9891,2;30910;TJ;06-05-2021;POSITIF;Pas Appel
18105970;180984,4;904922;TJ;28-01-2022;POSITIF;Pas Appel
18107648;6751,8;22506;TJ Médical;16-03-2021;POSITIF;Pas Appel
18107935;7923,75;31695;TJ;22-11-2021;POSITIF;Pas Appel
18110182;8486,92;65284;CARSAT;05-04-2022;NEGATIF;Pas Appel
18111247;11008,14;50037;TJ;05-01-2022;NEGATIF;Pas Appel
18112914;24334,8;69528;TJ Médical;27-01-2022;POSITIF;Pas Appel
18113134;8870,4;31680;TJ;18-02-2022;POSITIF;Pas Appel
18113286;15599,54;70907;TJ;04-02-2022;NEGATIF;Pas Appel
18113879;16560;72000;CRA;01-03-2021;NEGATIF;Pas Appel
18114191;2850,39;12393;TJ;17-09-2021;NEGATIF;Pas Appel
18115524;11616,22;52801;CA;20-12-2021;NEGATIF;Pas Appel
18116615;9455,25;37821;TJ;25-02-2022;POSITIF;Pas Appel
18118815;0;0;TJ Médical;23-03-2022;NEGATIF;Pas Appel
18123033;3329,64;18498;CA Médical;09-05-2022;NEGATIF;Pas Appel
18123892;25511,264;79722,7;CA;06-05-2021;POSITIF;Pas Appel
18131894;20371,75;81487;TJ Médical;04-11-2021;POSITIF;Pas Appel
18132062;166220,22;977766;TJ;05-03-2021;NEGATIF;Pas Appel
18133425;8922,02;46958;TJ;14-01-2022;NEGATIF;Pas Appel
18137254;11532,84;52422;CA;26-01-2022;NEGATIF;Pas Appel
18137416;9986,24;45392;TJ Médical;29-09-2021;POSITIF;Pas Appel
18140178;13266;44220;TJ;14-03-2022;POSITIF;Pas Appel
18143803;3497,2;12490;TJ;19-05-2022;POSITIF;Pas Appel
18143926;12053,56;41564;TJ;08-09-2021;NEGATIF;Pas Appel
18145262;784,8;2616;TJ;20-12-2021;POSITIF;Pas Appel
18146682;0;0;CA;25-03-2021;NEGATIF;Pas Appel
18146689;2520;14000;CA;25-03-2021;NEGATIF;Pas Appel
18147373;4492,84;20422;CRA;25-03-2022;NEGATIF;Pas Appel
18150445;5419,8;30110;TJ;21-01-2021;POSITIF;Pas Appel
18151617;9110,88;33744;TJ;10-02-2022;POSITIF;Pas Appel
18151697;4241,16;15147;TJ;11-07-2022;NEGATIF;Pas Appel
18151968;3904,2;21690;TJ Médical;10-05-2022;POSITIF;Pas Appel
18152320;20783;41566;CA;08-04-2022;NEGATIF;Pas Appel
18152389;20783;41566;CA;08-04-2022;NEGATIF;Pas Appel
18152422;20783;41566;CA;09-04-2021;NEGATIF;Pas Appel
18152472;20783;41566;CA;08-04-2022;NEGATIF;Pas Appel
18152512;20783;41566;CA;09-04-2021;NEGATIF;Pas Appel
18152518;23760;72000;TJ Médical;30-08-2021;NEGATIF;Pas Appel
18153171;18000;90000;TJ Médical;29-03-2022;POSITIF;Pas Appel
18158853;7417,75;29671;TJ;28-01-2021;NEGATIF;Pas Appel
18160374;0;0;TJ;25-05-2022;NEGATIF;Pas Appel
18163545;26792,7;116490;CA;16-03-2022;NEGATIF;Pas Appel
18166506;11718,25;46873;TJ;26-01-2021;POSITIF;Pas Appel
18171034;6756;22520;CA;25-01-2021;NEGATIF;Pas Appel
18171091;32951,45;106295;TJ;27-04-2021;NEGATIF;Pas Appel
18171741;2404,5;8015;TJ Médical;04-10-2021;NEGATIF;Pas Appel
18174884;6490,1095;37086,34;TJ Médical;02-04-2021;POSITIF;Pas Appel
18175433;10929,5;43718;CRA;16-06-2022;NEGATIF;Pas Appel
18176237;6536,46;46689;TJ;13-04-2022;NEGATIF;Pas Appel
18176996;29493,6;73734;TJ Médical;24-03-2021;NEGATIF;Pas Appel
18177028;6521,065;35249;TJ;20-09-2021;NEGATIF;Pas Appel
18177056;29493,6;73734;TJ Médical;24-09-2021;NEGATIF;Pas Appel
18178386;9657,9;53655;TJ;25-05-2022;NEGATIF;Pas Appel
18179530;66927,8;334639;CA;15-06-2022;NEGATIF;Pas Appel
18180372;10370,64;43211;TJ;27-05-2021;NEGATIF;Pas Appel
18180884;;;TJ;12-03-2021;NEGATIF;Pas Appel
18181295;3882,33;14379;TJ;23-08-2021;NEGATIF;Pas Appel
18181324;21472;97600;TJ Médical;29-03-2022;NEGATIF;Pas Appel
18182404;19896,75;53775;TJ Médical;17-05-2021;NEGATIF;Pas Appel
18183286;9967,5;39870;TJ;16-06-2021;POSITIF;Pas Appel
18183579;8210,85;43215;TJ;07-02-2022;POSITIF;Pas Appel
18183738;21774,6;108873;TJ;12-04-2022;NEGATIF;Pas Appel
18185055;119493,6;398312;TJ;29-06-2021;POSITIF;Pas Appel
18185904;0;0;CA Médical;12-03-2021;POSITIF;Pas Appel
18187077;;;CRA;16-06-2022;NEGATIF;Pas Appel
18187411;42484,25;169937;TJ Médical;08-02-2021;NEGATIF;Pas Appel
18192639;5520;24000;CA;13-04-2022;POSITIF;Pas Appel
18193518;31738,2;105794;TJ;12-04-2022;POSITIF;Pas Appel
18194290;11967,48;42741;TJ;14-02-2022;POSITIF;Pas Appel
18194478;6704;26816;CA;22-06-2021;POSITIF;Pas Appel
18197864;12502,84;44653;CA;17-09-2021;NEGATIF;Pas Appel
18198346;10950;54750;TJ;12-05-2021;POSITIF;Pas Appel
18198503;212751;851004;TJ;30-06-2021;NEGATIF;Pas Appel
18198540;29247,05;83563;TJ Médical;18-06-2021;NEGATIF;Pas Appel
18206178;15018,74;79046;TJ Médical;31-05-2021;POSITIF;Pas Appel
18206370;;;CNIT Médical;09-05-2022;NEGATIF;Pas Appel
18206694;14626,8;48756;TJ;15-01-2021;POSITIF;Pas Appel
18206891;24207,66;134487;TJ;07-01-2021;NEGATIF;Pas Appel
18206911;25396,7;72562;TJ;06-09-2021;POSITIF;Pas Appel
18211096;15676,8;52256;TJ;19-03-2021;NEGATIF;Pas Appel
18212203;4550,28;16251;TJ;27-04-2021;NEGATIF;Pas Appel
18212249;25754,75;147170;TJ Médical;27-12-2021;NEGATIF;Pas Appel
18212950;10270,19;44653;CRA;29-01-2021;NEGATIF;Pas Appel
18213090;26120,16;79152;TJ Médical;17-11-2021;NEGATIF;Pas Appel
18213366;16800;60000;CA;16-12-2021;POSITIF;Pas Appel
18213590;8051,34;36597;TJ;07-01-2021;POSITIF;Pas Appel
18214917;2964,06;13473;TJ;14-09-2021;NEGATIF;Pas Appel
18215100;16380;78000;TJ Médical;11-04-2022;NEGATIF;Pas Appel
18215339;7904,4;39522;CA;08-07-2021;NEGATIF;Pas Appel
18215989;3031,38;13779;TJ;08-01-2021;POSITIF;Pas Appel
18216572;57700,8;192336;TJ Médical;05-08-2021;POSITIF;Pas Appel
18223655;6022,17;28677;TJ;24-03-2021;POSITIF;Pas Appel
18224295;7830;43500;CA Médical;05-03-2021;NEGATIF;Pas Appel
18224953;;;TJ;03-05-2021;NEGATIF;Pas Appel
18226588;1212;4848;TJ Médical;10-03-2021;POSITIF;Pas Appel
18228178;16294,5;54315;TJ;15-04-2022;POSITIF;Pas Appel
18228588;;;TJ;11-05-2021;NEGATIF;Pas Appel
18229826;43727,136;136647,3;TJ Médical;11-01-2021;POSITIF;Pas Appel
18230022;13251,3;44171;TJ;21-01-2021;POSITIF;Pas Appel
18230455;3304,8;11016;CA Médical;22-01-2021;NEGATIF;Pas Appel
18231772;;;CA Médical;08-11-2021;NEGATIF;Pas Appel
18231834;8874,6;29582;TJ;27-06-2022;POSITIF;Pas Appel
18232712;36223,75;144895;TJ;20-05-2022;POSITIF;Pas Appel
18233705;13847,75;55391;CA;25-01-2022;POSITIF;Pas Appel
18237515;1729,6;8648;TJ;03-05-2021;POSITIF;Pas Appel
18238111;1849,05;5283;TJ Médical;25-01-2021;POSITIF;Pas Appel
18238119;6039,18;33551;CRA;17-05-2021;NEGATIF;Pas Appel
18243830;;;CA;12-04-2022;NEGATIF;Pas Appel
18244582;5727,7;26035;TJ Médical;23-11-2021;POSITIF;Pas Appel
18245039;318676,75;910505;CRA;13-01-2021;NEGATIF;Pas Appel
18247907;2890,6;14453;CARSAT;19-07-2021;POSITIF;Pas Appel
18251516;13042,26;72457;TJ Médical;10-05-2021;POSITIF;Pas Appel
18252082;3602,8;18014;CA;25-11-2021;NEGATIF;Pas Appel
18252388;;;TJ;12-05-2021;POSITIF;Pas Appel
18252772;0;0;CARSAT;21-04-2021;POSITIF;Pas Appel
18253095;0;0;CARSAT;07-04-2021;POSITIF;Pas Appel
18253399;0;0;CARSAT;12-04-2021;NEGATIF;Pas Appel
18253453;458,92;2086;CARSAT;27-05-2021;POSITIF;Pas Appel
18253831;26611,2;147840;CARSAT;20-04-2021;POSITIF;Pas Appel
18253920;;;CARSAT;27-10-2021;POSITIF;Pas Appel
18254058;0;0;CARSAT;10-03-2021;POSITIF;Pas Appel
18255345;8717,09;51277;TJ;19-05-2022;NEGATIF;Pas Appel
18255906;8417,2;38260;TJ;06-05-2022;POSITIF;Pas Appel
18255986;;;CA;01-04-2022;NEGATIF;Pas Appel
18256293;59682,5;238730;CA Médical;23-03-2021;NEGATIF;Pas Appel
18257623;0;0;CARSAT;21-04-2021;POSITIF;Pas Appel
18259758;16079,36;50248;TJ;13-04-2022;POSITIF;Pas Appel
18259938;2627,0968;11422,16;TJ;19-02-2021;POSITIF;Pas Appel
18260944;16461;54870;TJ;08-03-2021;POSITIF;Pas Appel
18263466;19964,25;79857;TJ Médical;29-07-2021;NEGATIF;Pas Appel
18265167;0;0;TJ;01-06-2021;NEGATIF;Pas Appel
18265853;8425,725;48147;CARSAT;06-04-2021;POSITIF;Pas Appel
18269097;12573,44;57152;TJ;24-06-2021;POSITIF;Pas Appel
18269517;18069,2;90346;TJ Médical;01-06-2022;NEGATIF;Pas Appel
18269561;5142,4;25712;TJ;12-05-2022;NEGATIF;Pas Appel
18269851;27551,7;91839;CA;17-03-2022;POSITIF;Pas Appel
18270632;14084,1;46947;CA;20-05-2021;NEGATIF;Pas Appel
18270909;15434,98;70159;CA Médical;02-06-2022;NEGATIF;Pas Appel
18271079;5,4;30;CARSAT;20-04-2021;POSITIF;Pas Appel
18271859;419,15;8383;TJ;17-01-2022;POSITIF;Pas Appel
18271927;5792,53;30487;TJ;15-02-2021;POSITIF;Pas Appel
18272447;7721,28;55152;TJ Médical;23-08-2021;NEGATIF;Pas Appel
18272651;21219,45;141463;TJ Médical;31-03-2022;POSITIF;Pas Appel
18273005;9873,44;42928;TJ;17-12-2021;NEGATIF;Pas Appel
18273039;35530,44;161502;CA Médical;31-05-2022;POSITIF;Pas Appel
18273887;16075;64300;TJ;07-06-2022;NEGATIF;Pas Appel
18274098;0;0;TJ;31-08-2021;NEGATIF;Pas Appel
18274371;0;0;TJ;31-08-2021;NEGATIF;Pas Appel
18277607;28990,8;96636;TJ Médical;06-07-2022;POSITIF;Pas Appel
18277716;16660;83300;TJ Médical;05-03-2021;NEGATIF;Pas Appel
18278488;8852,36;40238;TJ;05-01-2021;NEGATIF;Pas Appel
18278740;144985,5;483285;TJ;30-03-2021;NEGATIF;Pas Appel
18279319;7086,64;32212;CA Médical;22-01-2021;POSITIF;Pas Appel
18280590;11151;74340;TJ Médical;08-04-2022;NEGATIF;Pas Appel
18280700;6637;26548;TJ;09-11-2021;NEGATIF;Pas Appel
18280702;;;CMRA;19-11-2021;NEGATIF;Pas Appel
18283114;6952,4;19864;TJ;30-06-2021;NEGATIF;Pas Appel
18284434;7052,2;35261;CA;16-12-2021;NEGATIF;Pas Appel
18285073;;;CA;01-07-2021;POSITIF;Pas Appel
18286528;44135,84;275849;TJ Médical;19-04-2021;POSITIF;Pas Appel
18287486;11980;29950;TJ;25-05-2021;NEGATIF;Pas Appel
18289068;3738,97;12893;CA;21-10-2021;POSITIF;Pas Appel
18290153;6,6;30;CARSAT;23-04-2021;NEGATIF;Pas Appel
18290896;2682,09;15777;CRA;22-07-2022;NEGATIF;Pas Appel
18291233;6156;32400;TJ;28-04-2021;NEGATIF;Pas Appel
18291623;207,5;830;CA;18-06-2021;NEGATIF;Pas Appel
18291752;7262,25;29049;CA;18-06-2021;NEGATIF;Pas Appel
18292188;4245,9;14153;TJ;08-03-2022;NEGATIF;Pas Appel
18292814;6675,75;26703;TJ Médical;12-05-2021;NEGATIF;Pas Appel
18299239;9796,75;39187;TJ Médical;26-11-2021;POSITIF;Pas Appel
18303051;8482,05;31415;CA;16-03-2022;NEGATIF;Pas Appel
18303431;12134,88;50562;TJ Médical;29-04-2021;POSITIF;Pas Appel
18303485;8800;44000;TJ Médical;22-06-2022;POSITIF;Pas Appel
18303547;32525,28;135522;CA Médical;12-01-2022;POSITIF;Pas Appel
18304011;0;0;CRA;01-03-2021;NEGATIF;Pas Appel
18308004;27000;150000;TJ Médical;29-03-2022;NEGATIF;Pas Appel
18308267;24599,45;66485;TJ Médical;12-05-2021;POSITIF;Pas Appel
18308837;1764,36;4524;TJ;01-09-2021;POSITIF;Pas Appel
18309654;11977,74;66543;CNIT Médical;26-01-2021;NEGATIF;Pas Appel
18310673;12855,9;42853;TJ;22-11-2021;POSITIF;Pas Appel
18312016;4643,6;23218;TJ;14-03-2022;POSITIF;Pas Appel
18312643;6308,28;23364;TJ Médical;26-01-2022;NEGATIF;Pas Appel
18314056;8067,6;44820;TJ;08-01-2021;NEGATIF;Pas Appel
18314196;35405,1;118017;CA;17-11-2021;NEGATIF;Pas Appel
18314354;11132,1;37107;TJ;10-05-2021;POSITIF;Pas Appel
18315462;6423,84;40149;CA;29-01-2022;NEGATIF;Pas Appel
18318981;0;0;CA Médical;03-03-2022;NEGATIF;Pas Appel
18319646;8035,44;38264;CA;27-12-2021;POSITIF;Pas Appel
18320631;10269,14;73351;TJ Médical;09-05-2022;NEGATIF;Pas Appel
18320706;9606,03;45743;TJ;11-07-2022;POSITIF;Pas Appel
18320750;80841,25;323365;TJ Médical;27-04-2022;NEGATIF;Pas Appel
18321261;0;0;CA;22-06-2021;POSITIF;Pas Appel
18323345;5785,12;26296;TJ;09-02-2021;POSITIF;Pas Appel
18325331;19568,56;88948;TJ Médical;08-09-2021;NEGATIF;Pas Appel
18325469;;;CA Médical;24-06-2022;NEGATIF;Pas Appel
18325661;11658,42;64769;TJ;23-12-2021;POSITIF;Pas Appel
18325739;0;0;TJ Médical;23-02-2021;NEGATIF;Pas Appel
18325824;7875;43750;TJ;20-01-2022;POSITIF;Pas Appel
18326309;3703,32;20574;TJ;04-07-2022;POSITIF;Pas Appel
18327970;17894,8;51128;TJ;06-04-2022;NEGATIF;Pas Appel
18328562;37500;150000;CCASS;28-01-2021;NEGATIF;Pas Appel
18331401;20684,9187;76610,81;TJ Médical;12-05-2021;POSITIF;Pas Appel
18333221;8038,8;57420;TJ Médical;23-08-2021;NEGATIF;Pas Appel
18335227;8574,3;47635;TJ;23-12-2021;NEGATIF;Pas Appel
18337399;7972,8;39864;TJ;10-11-2021;POSITIF;Pas Appel
18337464;;;CRA;20-01-2021;POSITIF;Pas Appel
18341449;14938,96;64952;TJ Médical;09-07-2021;NEGATIF;Pas Appel
18343002;42287,7;140959;TJ;20-05-2021;POSITIF;Pas Appel
18343398;12875,5;51502;CA Médical;28-01-2022;POSITIF;Pas Appel
18344190;19308;64360;TJ;17-11-2021;NEGATIF;Pas Appel
18344523;11678,1;38927;CA;28-01-2021;POSITIF;Pas Appel
18344978;19599,2;97996;TJ Médical;22-04-2022;POSITIF;Pas Appel
18345321;6322,24;39514;TJ Médical;12-04-2021;POSITIF;Pas Appel
18347024;9639,84;50736;TJ;19-02-2021;NEGATIF;Pas Appel
18347239;28191,6;93972;TJ Médical;11-01-2021;NEGATIF;Pas Appel
18348867;10214,7;34049;CA;11-06-2021;NEGATIF;Pas Appel
18349549;;;TJ Médical;17-11-2021;POSITIF;Pas Appel
18350711;15842;63368;TJ;11-01-2021;POSITIF;Pas Appel
18350949;21019,77;77851;TJ Médical;28-04-2022;NEGATIF;Pas Appel
18351255;7151,22;39729;TJ;19-02-2021;POSITIF;Pas Appel
18351510;15041,08;65396;CA;15-06-2021;NEGATIF;Pas Appel
18354370;54900;183000;TJ;01-12-2021;NEGATIF;Pas Appel
18355960;17330,3375;99030,5;TJ Médical;18-05-2022;POSITIF;Pas Appel
18356152;8321,94;46233;CA;22-04-2021;POSITIF;Pas Appel
18356242;4290,3;20430;TJ;31-05-2021;POSITIF;Pas Appel
18357663;5574,36;25338;CRA;22-02-2021;NEGATIF;Pas Appel
18358694;6420,64;40129;TJ Médical;11-01-2021;POSITIF;Pas Appel
18358721;8361,92;52262;TJ Médical;11-01-2021;POSITIF;Pas Appel
18358920;33600;96000;TJ Médical;09-02-2021;POSITIF;Pas Appel
18360144;8716,5;48425;TJ Médical;21-04-2022;POSITIF;Pas Appel
18360652;;;CA Médical;20-09-2021;POSITIF;Pas Appel
18360689;;;CA Médical;20-09-2021;POSITIF;Pas Appel
18360862;8729,7;49884;TJ;09-12-2021;POSITIF;Pas Appel
18361982;612;3400;CA;27-05-2022;POSITIF;Pas Appel
18362272;14060,1;46867;TJ;20-06-2022;NEGATIF;Pas Appel
18362406;47578,3;257180;TJ;20-07-2021;NEGATIF;Pas Appel
18362836;22468,8;112344;TJ Médical;15-03-2022;POSITIF;Pas Appel
18363133;9267,25;48775;TJ;19-11-2021;POSITIF;Pas Appel
18364212;11710,08;73188;TJ Médical;11-01-2021;NEGATIF;Pas Appel
18364737;12502,84;44653;TJ;28-05-2021;NEGATIF;Pas Appel
18366042;12511,98;69511;CA;25-03-2021;POSITIF;Pas Appel
18366122;9213,5;36854;TJ Médical;08-11-2021;NEGATIF;Pas Appel
18368451;;;TJ;04-01-2021;NEGATIF;Pas Appel
18370326;129641,57;563659;CA;18-02-2021;NEGATIF;Pas Appel
18370748;0;0;CARSAT;23-04-2021;POSITIF;Pas Appel
18371778;0;0;CARSAT;20-04-2021;NEGATIF;Pas Appel
18372804;14425,18;65569;CMRA;29-03-2021;POSITIF;Pas Appel
18373331;9378,092;46890,46;TJ;15-10-2021;POSITIF;Pas Appel
18373766;3984,2374;30647,98;CARSAT;16-06-2021;POSITIF;Pas Appel
18373955;;;CARSAT;20-04-2021;NEGATIF;Pas Appel
18374214;19526,5;39053;TJ;11-06-2021;NEGATIF;Pas Appel
18375246;6,6;30;CARSAT;23-03-2021;POSITIF;Pas Appel
18376640;22050;73500;TJ Médical;01-10-2021;POSITIF;Pas Appel
18377698;10223,85;29211;CA;01-07-2022;POSITIF;Pas Appel
18460276;9297,9;30993;TJ;20-08-2021;NEGATIF;Pas Appel
18461638;3040,6;13220;CRA;28-04-2021;NEGATIF;Pas Appel
18461832;7510,125;42915;CARSAT;01-07-2022;POSITIF;Pas Appel
18462291;9199,1305;52566,46;CARSAT;29-06-2021;POSITIF;Pas Appel
18462418;31376;84800;TJ Médical;17-03-2022;NEGATIF;Pas Appel
18462710;31938,5;145175;TJ Médical;08-07-2021;POSITIF;Pas Appel
18462857;9199,1305;52566,46;CARSAT;06-04-2021;POSITIF;Pas Appel
18468035;41834,1;239052;CARSAT;06-05-2022;POSITIF;Pas Appel
18469156;6697,35;44649;CA;25-03-2021;POSITIF;Pas Appel
18469388;11252,1;37507;TJ;04-02-2022;NEGATIF;Pas Appel
18469803;23961,78;133121;CARSAT;25-07-2022;POSITIF;Pas Appel
18470022;;;CARSAT;27-10-2021;POSITIF;Pas Appel
18470167;6580;32900;CRA;11-07-2022;NEGATIF;Pas Appel
18470173;26373;52746;TJ;08-12-2021;POSITIF;Pas Appel
18470257;12473,4888;54232,56;TJ;18-08-2021;POSITIF;Pas Appel
18470503;25697,727;75581,55;CRA;11-02-2021;POSITIF;Pas Appel
18472745;53866,25;215465;TJ;25-04-2022;POSITIF;Pas Appel
18474863;9039,1;25826;TJ;19-11-2021;NEGATIF;Pas Appel
18474900;0;0;TJ Médical;05-07-2022;NEGATIF;Pas Appel
18474933;5854,45;16727;TJ Médical;15-02-2022;NEGATIF;Pas Appel
18475457;12623,8;45085;TJ;19-05-2021;POSITIF;Pas Appel
18475467;12502,84;44653;TJ;14-02-2022;POSITIF;Pas Appel
18475660;20738,25;82953;TJ Médical;12-05-2022;POSITIF;Pas Appel
18475783;16721,6;83608;CARSAT;05-05-2022;POSITIF;Pas Appel
18476484;2243,43;10683;TJ;22-02-2021;NEGATIF;Pas Appel
18476764;4883,52;30522;TJ;26-04-2022;POSITIF;Pas Appel
18477642;24478,5;97914;TJ Médical;01-03-2021;NEGATIF;Pas Appel
18477885;7410,5;29642;TJ;11-08-2021;NEGATIF;Pas Appel
18478206;5797,16;31336;TJ Médical;20-07-2021;NEGATIF;Pas Appel
18479216;11341,62;42006;TJ;19-04-2021;NEGATIF;Pas Appel
18479314;15606,5;44590;TJ;29-06-2021;NEGATIF;Pas Appel
18482715;287562,3;958541;TJ;03-01-2022;POSITIF;Pas Appel
18484387;642,6;2295;CRA;15-03-2022;NEGATIF;Pas Appel
18487376;1889,6;11810;CRA;18-03-2021;NEGATIF;Pas Appel
18488145;13210,4;66052;TJ Médical;12-01-2021;POSITIF;Pas Appel
18488269;8819,856;36749,4;TJ Médical;19-05-2021;POSITIF;Pas Appel
18488614;25160,4;125802;TJ Médical;04-03-2021;POSITIF;Pas Appel
18489988;12434,7;41449;TJ;24-12-2021;POSITIF;Pas Appel
18491588;7398,56;46241;CRA;06-12-2021;POSITIF;Pas Appel
18493433;21696,32;135602;TJ Médical;11-01-2021;POSITIF;Pas Appel
18494007;18567,9;61893;TJ;24-06-2022;POSITIF;Pas Appel
18494816;4993,6;24968;TJ;30-08-2021;NEGATIF;Pas Appel
18496189;10185,78;46299;TJ Médical;02-08-2021;NEGATIF;Pas Appel
18496495;1640,33;9649;CRA;12-01-2021;NEGATIF;Pas Appel
18496842;4341,63;25539;CRA;14-01-2021;NEGATIF;Pas Appel
18497264;4430,58;20139;TJ Médical;03-06-2022;NEGATIF;Pas Appel
18498139;54812,059;164354;TJ Médical;06-04-2022;NEGATIF;Pas Appel
18498178;13093,08;46761;CA;08-04-2021;POSITIF;Pas Appel
18498851;3362;13448;TJ;30-04-2021;NEGATIF;Pas Appel
18499641;8400;42000;TJ Médical;14-12-2021;NEGATIF;Pas Appel
18500020;18069,2;90346;TJ;10-05-2021;POSITIF;Pas Appel
18501682;9150;36600;TJ;14-06-2022;NEGATIF;Pas Appel
18502552;16866,5;67466;TJ Médical;16-11-2021;POSITIF;Pas Appel
18503405;12976,5;51906;TJ;19-02-2021;NEGATIF;Pas Appel
18503454;12976,5;51906;TJ;08-02-2021;NEGATIF;Pas Appel
18503586;26580;132900;TJ Médical;21-06-2021;NEGATIF;Pas Appel
18503592;1788,25;7775;CRA;01-03-2021;NEGATIF;Pas Appel
18505043;13846,05;92307;TJ;10-03-2021;POSITIF;Pas Appel
18505054;7768,26;43157;TJ;04-01-2021;POSITIF;Pas Appel
18505069;7376,94;40983;TJ;05-02-2021;POSITIF;Pas Appel
18505084;5402,8476;30015,82;TJ;22-01-2021;POSITIF;Pas Appel
18506489;5609,25;18697,5;CA Médical;11-04-2022;NEGATIF;Pas Appel
18506712;11477,325;45909,3;TJ;22-01-2021;POSITIF;Pas Appel
18507203;12600;90000;CMRA;29-01-2021;NEGATIF;Pas Appel
18508462;11214,25;44857;TJ;01-09-2021;POSITIF;Pas Appel
18512470;4746,24;26368;TJ Médical;12-05-2022;POSITIF;Pas Appel
18512614;2599,8;17332;CA;02-09-2021;NEGATIF;Pas Appel
18512716;0;0;CA;25-03-2021;NEGATIF;Pas Appel
18514246;8041,65;53611;TJ;09-08-2021;NEGATIF;Pas Appel
18514559;14959,35;42741;TJ;22-03-2021;POSITIF;Pas Appel
18515159;6610;33050;TJ;22-11-2021;NEGATIF;Pas Appel
18517888;6741,75;26967;CMRA;13-04-2021;NEGATIF;Pas Appel
18518171;4788,94;36838;CMRA;21-01-2021;POSITIF;Pas Appel
18518816;11214,28;50974;TJ;13-06-2022;NEGATIF;Pas Appel
18518829;3140,3;62806;TJ Médical;26-01-2021;NEGATIF;Pas Appel
18519014;8125;32500;CRA;04-03-2021;NEGATIF;Pas Appel
18519196;11501,56;41077;TJ;22-02-2022;NEGATIF;Pas Appel
18519606;29397,9;83994;TJ Médical;23-08-2021;NEGATIF;Pas Appel
18519735;11991,42;66619;TJ Médical;25-02-2022;NEGATIF;Pas Appel
18519752;9362;46810;TJ Médical;28-05-2021;NEGATIF;Pas Appel
18521309;25425,95;115572,5;CARSAT;23-04-2021;POSITIF;Pas Appel
18522167;6340,16;39626;TJ;01-12-2021;POSITIF;Pas Appel
